# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	VARIANTS	NOTE
3852	Jerigaon	spider	na-trøŋ-zaŋ	na-trøŋ-zaŋ		
3853	Khoitam	spider	tan-trĩ-sũŋ	tan-trĩ-sũŋ		
3854	Rahung	spider	na(ŋ)-tryː(ŋ) sɔŋ-sɔŋ	na-tryː sɔŋ-sɔŋ		
3855	Rupa	spider	preː-suŋ	preː-suŋ		
3856	Shergaon	spider	treː-sum	treː-sum		
#
3857	Khispi	spirit, soul, shadow	ɔ-guŋ	ɔ-guŋ		
3858	Duhumbi	spirit, soul, shadow	u-guŋ	u-guŋ		
3859	Khoina	spirit, soul, shadow	a-wuŋ	a-wuŋ		
3860	Jerigaon	spirit, soul, shadow	a-wuŋ	a-wuŋ		
3861	Khoitam	spirit, soul, shadow	a-wuŋ	a-wuŋ		
3862	Rahung	spirit, soul, shadow	uŋ	uŋ		
3863	Rupa	spirit, soul, shadow	u-juŋ	u-juŋ		
3864	Shergaon	spirit, soul, shadow	u-juŋ	u-juŋ		
#
3865	Khispi	spit	hin-tus tɔs	hin-tus tɔs		
3866	Duhumbi	spit	hin-tus tɔs	hin-tus tɔs		
3867	Khoina	spit	tʂʰøˀ	tʂʰøˀ		
3868	Jerigaon	spit	ʨʰøˀ	ʨʰøˀ		
3869	Khoitam	spit	ʨʰeˀ	ʨʰeˀ		
3870	Rahung	spit	ʨʰøˀ	ʨʰøˀ		
3871	Rupa	spit	kʰøˀ	kʰøˀ		
3872	Shergaon	spit	kʰeˀ	kʰeˀ		
#
3873	Khispi	spittle, spit	hin-tus	hin-tus		
3874	Duhumbi	spittle, spit	hin-tus	hin-tus		
3875	Khoina	spittle, spit	taː	taː		
3876	Jerigaon	spittle, spit	tɛː	tɛː		
3877	Khoitam	spittle, spit	tɛː	tɛː		
3878	Rahung	spittle, spit	tɛː	tɛː		
3879	Rupa	spittle, spit	taː	taː		
3880	Shergaon	spittle, spit	taː	taː		
#
3881	Khispi	split1	ʨʰeː	ʨʰeː		
3882	Duhumbi	split1	ʨʰeː	ʨʰeː		
3884	Jerigaon	split1	ʨɛk	ʨɛk		
3886	Rahung	split1	ʨʰeˀ	ʨʰeˀ		
3887	Rupa	split1	ʨʰeˀ ~ ʨʰaˀ	ʨʰeˀ 	 ʨʰaˀ	Variants
#
3891	Khoina	split2	jɔ	jɔ		
3892	Jerigaon	split2	jɔ	jɔ		
3893	Khoitam	split2	jɔ	jɔ		
3896	Shergaon	split2	ho	ho		
#
3898	Duhumbi	squirrel	ʦɔː-ʦɔː grɔŋ-tʰaŋ	ʦɔː-ʦɔː grɔŋ-tʰaŋ		
3899	Khoina	squirrel	ʦaŋ-kʰa	ʦaŋ-kʰa		
3900	Jerigaon	squirrel	ʨaŋ-ka	ʨaŋ-ka		
3901	Khoitam	squirrel	ʨaŋ-kɛ	ʨaŋ-kɛ		
3903	Rupa	squirrel	stɔp ʦaŋ-kʰa ~ stɔp ʨaŋ-kʰa	stɔp ʦaŋ-kʰa 	 stɔp ʨaŋ-kʰa	Variants
3904	Shergaon	squirrel	stɔp ʨaŋ-ka	stɔp ʨaŋ-ka		
#
3906	Duhumbi	squirrel, flying	ʨʰɛr-gɛn	ʨʰɛr-gɛn		
3907	Khoina	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy-jɔ̃ː		
3908	Jerigaon	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy-jɔ̃ː		
3909	Khoitam	squirrel, flying	ʨʰy-jɔ̃ː	ʨʰy-jɔ̃ː		
3910	Rahung	squirrel, flying	ʨʰə-ʨʰow ~ ʨʰə-ʨʰoː	ʨʰə-ʨʰow 	 ʨʰə-ʨʰoː	Variants
3911	Rupa	squirrel, flying	kʰjaw	kʰjaw		
3912	Shergaon	squirrel, flying	kʰlɛː	kʰlɛː		
#
3913	Khispi	stab	ʥɔk	ʥɔk		
3914	Duhumbi	stab	ʥɔk	ʥɔk		
3915	Khoina	stab	dʐuk	dʐuk		
3916	Jerigaon	stab	ʥuk	ʥuk		
3919	Rupa	stab	ʥuk	ʥuk		
3920	Shergaon	stab	ʥuk	ʥuk		
#
3921	Khispi	stand (up)	kʰiŋ	kʰiŋ		
3922	Duhumbi	stand (up)	kʰiŋ	kʰiŋ		
3923	Khoina	stand (up)	tʂʰĩː	tʂʰĩː		
3924	Jerigaon	stand (up)	ʨʰĩː	ʨʰĩː		
3925	Khoitam	stand (up)	ʨʰĩː	ʨʰĩː		
3926	Rahung	stand (up)	ʨʰĩː	ʨʰĩː		
3927	Rupa	stand (up)	kʰĩː	kʰĩː		
3928	Shergaon	stand (up)	kʰĩː	kʰĩː		
#
3931	Khoina	star	dy-ʐyk	dy-ʐyk		
3932	Jerigaon	star	də-zyk	də-zyk		
3933	Khoitam	star	ʨʰyŋ-zyk	ʨʰyŋ-zyk		
3934	Rahung	star	ʨʰyŋ-zyk	ʨʰyŋ-zyk		
3935	Rupa	star	zyk	zyk		
3936	Shergaon	star	ʨʰuŋ-zuk	ʨʰuŋ-zuk		
#
3937	Khispi	steal	wu	wu		
3938	Duhumbi	steal	wu	wu		
3939	Khoina	steal	jɔː	jɔː		
3940	Jerigaon	steal	jɔː	jɔː		
3941	Khoitam	steal	jɔː	jɔː		
3942	Rahung	steal	joː	joː		
3943	Rupa	steal	jaw	jaw		
3944	Shergaon	steal	jaw	jaw		
#
3946	Duhumbi	steam	haŋ-pa ~ ɬaŋ-pa	haŋ-pa 	 ɬaŋ-pa	Variants
3947	Khoina	steam	kɔ-hɔ̃ː	kɔ-hɔ̃ː		
3949	Khoitam	steam	a-lũːŋ	a-lũːŋ		
3950	Rahung	steam	laŋ-poː	laŋ-poː		
#
3955	Khoina	stich	ʦɐk	ʦɐk		
3959	Rupa	stich	ʦak ~ ʨak	ʦak 	 ʨak	Variants
3960	Shergaon	stich	ʨak	ʨak		
#
3961	Khispi	stick	kʰaj	kʰaj		
3962	Duhumbi	stick	kʰɛj	kʰɛj		
3963	Khoina	stick	kʰɐ	kʰɐ		
3964	Jerigaon	stick	kʰɐ	kʰɐ		
3965	Khoitam	stick	kʰɔ	kʰɔ		
3966	Rahung	stick	kʰɔ	kʰɔ		
3967	Rupa	stick	kʰɔ	kʰɔ		
#
3969	Khispi	stone	luŋ	luŋ		
3970	Duhumbi	stone	luŋ	luŋ		
3971	Khoina	stone	lyŋ	lyŋ		
3972	Jerigaon	stone	lyŋ	lyŋ		
3973	Khoitam	stone	ryŋ	ryŋ		
3974	Rahung	stone	ryŋ	ryŋ		
3975	Rupa	stone	lyŋ	lyŋ		
3976	Shergaon	stone	luŋ	luŋ		
#
3977	Khispi	story	tam	tam		
3978	Duhumbi	story	tam	tam		
3979	Khoina	story	kʰar-tan	kʰar-tan		
3981	Khoitam	story	tuŋ-lu	tuŋ-lu		
3982	Rahung	story	kʰar-tam	kʰar-tam		
#
3985	Khispi	straight	laŋ-ɕum	laŋ-ɕum		
3986	Duhumbi	straight	raŋ-bu	raŋ-bu		
3987	Khoina	straight	a-rɔ̃ː(ŋ)	a-rɔ̃ː		
3988	Jerigaon	straight	a-rɔ̃ː(ŋ)	a-rɔ̃ː		
3989	Khoitam	straight	a-rũːŋ	a-rũːŋ		
3990	Rahung	straight	a-rũːŋ	a-rũːŋ		
3991	Rupa	straight	a-rũː	a-rũː		
3992	Shergaon	straight	a-rɔ̃ː	a-rɔ̃ː		
#
3993	Khispi	stump (tree)	dum-ba	dum-ba		
3994	Duhumbi	stump (tree)	tʰum-ba	tʰum-ba		
3998	Rahung	stump (tree)	hiŋ tɔ-rɔm	hiŋ tɔ-rɔm		
3999	Rupa	stump (tree)	hiŋ tʰrɔm	hiŋ tʰrɔm		
#
4003	Khoina	suck1	tʂʰajŋ	tʂʰajŋ		
4004	Jerigaon	suck1	ʨʰɛŋ	ʨʰɛŋ		
4006	Rahung	suck1	ʨʰɛŋ	ʨʰɛŋ		
4007	Rupa	suck1	kʰɛŋ	kʰɛŋ		
#
4009	Khispi	suck2	ʑɔp	ʑɔp		
4010	Duhumbi	suck2	ʑɔp	ʑɔp		
4012	Jerigaon	suck2	zyː	zyː		
4013	Khoitam	suck2	zyː	zyː		
4014	Rahung	suck2	zyː	zyː		
4016	Shergaon	suck2	zi:	zi:		
#
4017	Khispi	sugarcane	(ʨʰula) mej-ʥu	mej-ʥu		
4018	Duhumbi	sugarcane	mɛj-ʥu	mɛj-ʥu		
4019	Khoina	sugarcane	ma-ʦʰiː	ma-ʦʰiː		
4020	Jerigaon	sugarcane	mə-ʨʰiː-sɔː	mə-ʨʰiː-sɔː		
4021	Khoitam	sugarcane	mə-ʦʰiː/-ʨʰiː	mə-ʦʰiː/-ʨʰiː		
4022	Rahung	sugarcane	pʰ-ʨʰiː	pʰ-ʨʰiː		
4023	Rupa	sugarcane	mə-ʦʰyː ~ mə-ʨʰiː ~ bə-ʨʰiː	mə-ʦʰyː 	 mə-ʨʰiː  bə-ʨʰiː	Variants
4024	Shergaon	sugarcane	mi-ʨʰiː	mi-ʨʰiː		
#
4025	Khispi	sun, day	na-mi ~ na-me	na-mi 	 na-me	Variants
4026	Duhumbi	sun, day	na-mi	na-mi		
4027	Khoina	sun, day	na-nyː	na-nyː		
4028	Jerigaon	sun, day	nə-nyː	nə-nyː		
4029	Khoitam	sun, day	nə-myː ~ nə-miː	nə-myː 	 nə-miː	Variants
4030	Rahung	sun, day	nə-myː ~ nə-miː	nə-myː 	 nə-miː	Variants
4031	Rupa	sun, day	nə-nyː	nə-nyː		
4032	Shergaon	sun, day	nə-niː	nə-niː		
#
4033	Khispi	swallow	ʥu	ʥu		
4034	Duhumbi	swallow	ʥu	ʥu		
4035	Khoina	swallow	dʐyː	dʐyː		
4036	Jerigaon	swallow	gyː	gyː		
4037	Khoitam	swallow	gyː	gyː		
4038	Rahung	swallow	gyː	gyː		
4039	Rupa	swallow	gyː	gyː		
4040	Shergaon	swallow	giː	giː		
#
4043	Khoina	sweet	a-ʦĩː	a-ʦĩː		
4045	Khoitam	sweet	ʨĩː	ʨĩː		
4046	Rahung	sweet	ʨĩː	ʨĩː		
4047	Rupa	sweet	a-ʦĩː ~ a-ʨĩː	a-ʦĩː 	 a-ʨĩː	Variants
4048	Shergaon	sweet	a-ʨĩː	a-ʨĩː		
#
4049	Khispi	swell	pɕiŋ ~ ɕiŋ	pɕiŋ 	 ɕiŋ	Variants
4050	Duhumbi	swell	pɕiŋ	pɕiŋ		
4051	Khoina	swell	pʰiŋ	pʰiŋ		
4052	Jerigaon	swell	pʰiŋ	pʰiŋ		
4053	Khoitam	swell	pʰiŋ	pʰiŋ		
4054	Rahung	swell	pʰiŋ	pʰiŋ		
4055	Rupa	swell	pʰiŋ	pʰiŋ		
4056	Shergaon	swell	pʰiŋ	pʰiŋ		
#
4057	Khispi	tail	ɲuj	ɲuj		
4058	Duhumbi	tail	ɲɔj	ɲɔj		
4059	Khoina	tail	a-naː	a-naː		
4060	Jerigaon	tail	a-nɛːʰ	a-nɛːʰ		
4061	Khoitam	tail	a-nɛːʰ	a-nɛːʰ		
4062	Rahung	tail	a-nɛːʰ	a-nɛːʰ		
4063	Rupa	tail	a-ɲaː	a-ɲaː		
4064	Shergaon	tail	a-ɲaː	a-ɲaː		
#
4065	Khispi	take	tʰɔn	tʰɔn		
4066	Duhumbi	take	tʰɔn	tʰɔn		
4067	Khoina	take	tʰøː	tʰøː		
4068	Jerigaon	take	tʰøː	tʰøː		
4069	Khoitam	take	tʰĩː	tʰĩː		
4070	Rahung	take	tʰɛn-niː	tʰɛn-niː		
4071	Rupa	take	tʰøː	tʰøː		
4072	Shergaon	take	tʰeː	tʰeː		
#
4076	Jerigaon	takin	sə-ʨʰøn ~ sə-ɕøn	sə-ʨʰøn 	 sə-ɕøn	Variants
4078	Rahung	takin	ʨʰə-ʨʰøm	ʨʰə-ʨʰøm		
#
4081	Khispi	taro	ʨʰak	ʨʰak		
4082	Duhumbi	taro	ʨʰak	ʨʰak		
4083	Khoina	taro	ʦʰɐk	ʦʰɐk		
4084	Jerigaon	taro	ʨʰak	ʨʰak		
4085	Khoitam	taro	ʨʰak	ʨʰak		
4086	Rahung	taro	ʨʰak	ʨʰak		
4087	Rupa	taro	ʥuː-ʦʰak ~ ʥuː-ʨʰak	ʥuː-ʦʰak 	 ʥuː-ʨʰak	Variants
4088	Shergaon	taro	ʥuː-ʨʰak	ʥuː-ʨʰak		
#
4089	Khispi	tasty	ɔ-bej-da	ɔ-bej-da		
4090	Duhumbi	tasty	ɔ-bɛj	ɔ-bɛj		
4091	Khoina	tasty	a-blɐːʰ	a-blɐːʰ		
4092	Jerigaon	tasty	a-blɐːʰ	a-blɐːʰ		
4093	Khoitam	tasty	a-blɔʰ-du	a-blɔʰ-du		
4094	Rahung	tasty	a-bɹɔːʰ	a-bɹɔːʰ		
4095	Rupa	tasty	a-blɔːʰ	a-blɔːʰ		
4096	Shergaon	tasty	a-blɔː	a-blɔː		
#
4097	Khispi	tear (vt)	ʑɛt	ʑɛt		
4098	Duhumbi	tear (vt)	ʑɛt	ʑɛt		
4099	Khoina	tear (vt)	zɛˀ	zɛˀ		
4101	Khoitam	tear (vt)	zeˀ	zeˀ		
4102	Rahung	tear (vt)	zeˀ	zeˀ		
4103	Rupa	tear (vt)	zeˀ	zeˀ		
#
4105	Khispi	tell	ɕat	ɕat		
4107	Khoina	tell	ʂɐ	ʂɐ		
4109	Khoitam	tell	sɔˀ	sɔˀ		
4110	Rahung	tell	sɔˀ	sɔˀ		
4111	Rupa	tell	sɔˀ	sɔˀ		
4112	Shergaon	tell	sɔ	sɔ		
#
4113	Khispi	ten	san	san		
4114	Duhumbi	ten	san	san		
4115	Khoina	ten	sɐ̃ː	sɐ̃ː		
4116	Jerigaon	ten	sɐ̃ː	sɐ̃ː		
4117	Khoitam	ten	sɔ̃ː	sɔ̃ː		
4118	Rahung	ten	sɔ̃ː	sɔ̃ː		
4119	Rupa	ten	sɔ̃ː	sɔ̃ː		
4120	Shergaon	ten	sɔ̃ː	sɔ̃ː		
#
4123	Khoina	that	tʰiː	tʰiː		
4124	Jerigaon	that	tʰiː	tʰiː		
4125	Khoitam	that	tʰyː	tʰyː		
4126	Rahung	that	s-tʰyː ~ tʰyː-wɛː	s-tʰyː 	 tʰyː-wɛː	Variants
4127	Rupa	that	tʰyː	tʰyː		
4128	Shergaon	that	tʰuː	tʰuː		
#
4129	Khispi	that side	ɔ-tʰja ~ tʰej ~ tʰaj	ɔ-tʰja 	 tʰej  tʰaj	Variants
4130	Duhumbi	that side	tʰe- ~ ɔw-tʰja ~ tʰɛj-	tʰe- 	 ɔw-tʰja  tʰɛj-	Variants
4131	Khoina	that side	kʰaː	kʰaː		
4132	Jerigaon	that side	tʰiː-tʰɛː-lɔ	tʰiː-tʰɛː-lɔ		
4133	Khoitam	that side	ɔ-tʰɛː-lɔ	ɔ-tʰɛː-lɔ		
4134	Rahung	that side	tʰɛː ~ kʰlaŋ ~ kʰaː	tʰɛː 	 kʰlaŋ  kʰaː	Variants
4135	Rupa	that side	kʰɔː ~ kʰlaː	kʰɔː 	 kʰlaː	Variants
4136	Shergaon	that side	kʰaː	kʰaː		
4137	Khispi	that side	ɔ-tʰja ~ tʰej-  ~ tʰaj-	ɔ-tʰja 	 tʰej-   tʰaj-	Variants
4138	Duhumbi	that side	ɔw-tʰja ~ tʰɛj- ~ tʰe-	ɔw-tʰja 	 tʰɛj-  tʰe-	Variants
4139	Khoina	that side	kʰaː	kʰaː		
4140	Jerigaon	that side	tʰiː-tʰɛː-lɔ	tʰiː-tʰɛː-lɔ		
4141	Khoitam	that side	ɔ-tʰɛː-lɔ	ɔ-tʰɛː-lɔ		
4142	Rahung	that side	tʰɛː ~ kʰlaŋ ~ kʰaː	tʰɛː 	 kʰlaŋ  kʰaː	Variants
4143	Rupa	that side	kʰɔː ~ kʰlaː	kʰɔː 	 kʰlaː	Variants
4144	Shergaon	that side	kʰaː	kʰaː		
#
4154	Duhumbi	thick	ɔ-tʰɛs	ɔ-tʰɛs		
4155	Khoina	thick	a-tʰɛʔ	a-tʰɛʔ		
4156	Jerigaon	thick	a-tʰɛʔ	a-tʰɛʔ		
4157	Khoitam	thick	a-tʰɛʔ	a-tʰɛʔ		
4158	Rahung	thick	a-tʰɛʔ	a-tʰɛʔ		
4159	Rupa	thick	a-tʰat	a-tʰat		
4160	Shergaon	thick	a-tʰɛt	a-tʰɛt		
#
4161	Khispi	thief	bu-ju	bu-ju		
4162	Duhumbi	thief	bi-ju	bi-ju		
4163	Khoina	thief	ʥy-jɔː	ʥy-jɔː		
4165	Khoitam	thief	ʥy-wjɔː	ʥy-wjɔː		
4167	Rupa	thief	ʥi-jaw	ʥi-jaw		
#
4169	Khispi	thigh	le-pʰa	le-pʰa		
4170	Duhumbi	thigh	le-pʰa	le-pʰa		
4172	Jerigaon	thigh	la-pʰluː	la-pʰluː		
4173	Khoitam	thigh	la-pʰluː	la-pʰluː		
4174	Rahung	thigh	la-pʰuː	la-pʰuː		
4175	Rupa	thigh	lə-pʰuː	lə-pʰuː		
4176	Shergaon	thigh	lə-pʰuː	lə-pʰuː		
#
4178	Duhumbi	thin	ʨʰap-bu	ʨʰap-bu		
4179	Khoina	thin	a-ʨʰa-du	a-ʨʰa-du		
4180	Jerigaon	thin	a-ʨʰɛˀ-du	a-ʨʰɛˀ-du		
4181	Khoitam	thin	a-ʨʰap-du	a-ʨʰap-du		
4182	Rahung	thin	a-ʨʰap-du	a-ʨʰap-du		
4183	Rupa	thin	a-ʦʰap ~ a-ʨʰap ~ a-ʦʰap-du	a-ʦʰap 	 a-ʨʰap  a-ʦʰap-du	Variants
4184	Shergaon	thin	a-ʨʰap-du	a-ʨʰap-du		
#
4185	Khispi	thing	ma	ma		
4186	Duhumbi	thing	ma	ma		
4189	Khoitam	thing	mə-ʨʰiŋ	mə-ʨʰiŋ		
4190	Rahung	thing	pʰ-ʨʰiŋ	pʰ-ʨʰiŋ		
4191	Rupa	thing	mə-ʨʰiŋ ~ pʰ-ʨʰiŋ	mə-ʨʰiŋ 	 pʰ-ʨʰiŋ	Variants
#
4195	Khoina	think	tʰiŋ	tʰiŋ		
4196	Jerigaon	think	tʰiŋ	tʰiŋ		
4197	Khoitam	think	tʰiŋ	tʰiŋ		
4198	Rahung	think	tʰiŋ	tʰiŋ		
4199	Rupa	think	tʰin	tʰin		
4200	Shergaon	think	tʰin	tʰin		
#
4201	Khispi	thirsty (vi)	(kʰaw) jaŋ	jaŋ		
4202	Duhumbi	thirsty (vi)	(kʰow) jaŋ	jaŋ		
4203	Khoina	thirsty (vi)	(kʰãː) jɔ̃ː	jɔ̃ː		
4204	Jerigaon	thirsty (vi)	(kʰɔː) kʰʲɔ̃ː	kʰʲɔ̃ː		
4205	Khoitam	thirsty (vi)	(kʰɔː) jũŋ	jũŋ		
4206	Rahung	thirsty (vi)	(kʰoː) jũŋ	jũŋ		
4207	Rupa	thirsty (vi)	(kʰoː) jũŋ	jũŋ		
4208	Shergaon	thirsty (vi)	(kʰoː) jɔ̃ː	jɔ̃ː		
#
4211	Khoina	this	tʰaː-ʥi	tʰaː-ʥi		
4212	Jerigaon	this	tʰaː-ʥi	tʰaː-ʥi		
4213	Khoitam	this	ɔ-tʰɛː	ɔ-tʰɛː		
4214	Rahung	this	tʰə-ɛː	tʰə-ɛː		
4215	Rupa	this	tʰwaː ~ tʰu-waː ~ tʰaː ~ ɔ-tʰ-gɔː ~ tʰū-gɔː ~ tʰə-gɔː	tʰwaː 	 tʰu-waː  tʰaː  ɔ-tʰ-gɔː  tʰū-gɔː  tʰə-gɔː	Variants
4216	Shergaon	this	tʰaː-ji	tʰaː-ji		
#
4217	Khispi	thorn	pʰe-zɔ ~ pʰe-ʥɔ	pʰe-zɔ 	 pʰe-ʥɔ	Variants
4218	Duhumbi	thorn	pʰi-ʥɔˀ	pʰi-ʥɔˀ		
4219	Khoina	thorn	ba-zɔ	ba-zɔ		
4220	Jerigaon	thorn	bə-zɔ	bə-zɔ		
4221	Khoitam	thorn	bə-zɔː	bə-zɔː		
4222	Rahung	thorn	bə-zoː	bə-zoː		
4223	Rupa	thorn	bə-zaw	bə-zaw		
4224	Shergaon	thorn	bə-zaw	bə-zaw		
#
4225	Khispi	thousand	tɔŋ-ta	tɔŋ-ta		
4226	Duhumbi	thousand	tɔŋ-ta ~ tɔŋ-ʈa	tɔŋ-ta 	 tɔŋ-ʈa	Variants
4227	Khoina	thousand	tɔŋ-tʂʰaː	tɔŋ-tʂʰaː		
4228	Jerigaon	thousand	tɔŋ-ta	tɔŋ-ta		
4229	Khoitam	thousand	tɔŋ-tʰɔ	tɔŋ-tʰɔ		
4230	Rahung	thousand	tɔŋ-tʰɔ	tɔŋ-tʰɔ		
#
4233	Khispi	thread	hwaŋ	hwaŋ		
4234	Duhumbi	thread	hwaŋ	hwaŋ		
4235	Khoina	thread	xaŋ	xaŋ		
4236	Jerigaon	thread	haŋ	haŋ		
4237	Khoitam	thread	haŋ	haŋ		
4238	Rahung	thread	haŋ	haŋ		
4239	Rupa	thread	haŋ	haŋ		
4240	Shergaon	thread	haŋ	haŋ		
#
4241	Khispi	three	ɔm	ɔm		
4242	Duhumbi	three	ɔm	ɔm		
4243	Khoina	three	ũː	ũː		
4244	Jerigaon	three	uŋ	uŋ		
4245	Khoitam	three	uŋ	uŋ		
4246	Rahung	three	uŋ	uŋ		
4247	Rupa	three	uŋ	uŋ		
4248	Shergaon	three	uŋ	uŋ		
#
4249	Khispi	throw	tɔs	tɔs		
4250	Duhumbi	throw	tɔs	tɔs		
4251	Khoina	throw	tʰøˀ	tʰøˀ		
4252	Jerigaon	throw	tʰøˀ	tʰøˀ		
4253	Khoitam	throw	tʰeˀ	tʰeˀ		
4255	Rupa	throw	tʰøˀ	tʰøˀ		
#
4261	Khoitam	thunder (vi)	nəmyː hyk	nəmyː hyk		
4263	Rupa	thunder (vi)	nə-myː hyp ~ nə-myː hyk (C.)	nə-myː hyp 	 nə-myː hyk	Variants
4264	Shergaon	thunder (vi)	nimiː huk	nimiː huk		
#
4265	Khispi	tie (vt)	kʰak	kʰak		
4266	Duhumbi	tie (vt)	kʰak	kʰak		
4267	Khoina	tie (vt)	xɐk	xɐk		
4268	Jerigaon	tie (vt)	hak	hak		
4269	Khoitam	tie (vt)	hak	hak		
4270	Rahung	tie (vt)	kʰak	kʰak		
4271	Rupa	tie (vt)	hak	hak		
4272	Shergaon	tie (vt)	hak	hak		
#
4273	Khispi	tiger	pʰu-ɲam	pʰu-ɲam		
4274	Duhumbi	tiger	pʰu-ɲam	pʰu-ɲam		
4275	Khoina	tiger	pʰũː	pʰũː		
4276	Jerigaon	tiger	pʰɔ̃ː	pʰɔ̃ː		
4277	Khoitam	tiger	pʰũː	pʰũː		
4278	Rahung	tiger	pʰũː	pʰũː		
4279	Rupa	tiger	pʰũː	pʰũː		
4280	Shergaon	tiger	pʰɔ̃ː	pʰɔ̃ː		
#
4283	Khoina	till (hoe)	ʨʰɔk	ʨʰɔk		
4284	Jerigaon	till (hoe)	ʨʰɔk	ʨʰɔk		
4285	Khoitam	till (hoe)	ʨʰɔk	ʨʰɔk		
4286	Rahung	till (hoe)	ʨʰɔk	ʨʰɔk		
4287	Rupa	till (hoe)	ʨʰɔk	ʨʰɔk		
4288	Shergaon	till (hoe)	ʨʰɔk	ʨʰɔk		
#
4290	Duhumbi	tired (vi)	ʥɛj	ʥɛj		
4291	Khoina	tired (vi)	ʣeː ~ ʣɛː	ʣeː 	 ʣɛː	Variants
4292	Jerigaon	tired (vi)	ʥeː	ʥeː		
4293	Khoitam	tired (vi)	ʥeː	ʥeː		
4295	Rupa	tired (vi)	ʣeː	ʣeː		
#
4297	Khispi	today	tʰa-la	tʰa-la		
4298	Duhumbi	today	tʰa-la	tʰa-la		
4299	Khoina	today	tʰa-luː	tʰa-luː		
4300	Jerigaon	today	tʰ-luː	tʰ-luː		
4301	Khoitam	today	tʰ-ruː	tʰ-ruː		
4302	Rahung	today	tʰ-ruː	tʰ-ruː		
4303	Rupa	today	tʰə-luː	tʰə-luː		
4304	Shergaon	today	tʰə-luː	tʰə-luː		
#
4305	Khispi	together with	de-kʰɔ	de-kʰɔ		
4306	Duhumbi	together with	dɛp-kʰɔ	dɛp-kʰɔ		
4308	Jerigaon	together with	dɛː-gu	dɛː-gu		
4309	Khoitam	together with	dɛp-gy	dɛp-gy		
4310	Rahung	together with	dɛp-kʰɔ ~ dɛˀ-kʰɔ	dɛp-kʰɔ 	 dɛˀ-kʰɔ	Variants
4311	Rupa	together with	dɛp-gɔ ~ dɛk-gɔ	dɛp-gɔ 	 dɛk-gɔ	Variants
4312	Shergaon	together with	dɛp-kʰɔ	dɛp-kʰɔ		
#
4313	Khispi	tomorrow	nam-saŋ	nam-saŋ		
4314	Duhumbi	tomorrow	nam-saŋ	nam-saŋ		
4315	Khoina	tomorrow	bə-saŋ	bə-saŋ		
4316	Jerigaon	tomorrow	mə-saŋ	mə-saŋ		
4317	Khoitam	tomorrow	my-saŋ	my-saŋ		
4318	Rahung	tomorrow	p-saŋ	p-saŋ		
4319	Rupa	tomorrow	mə-saŋ ~ bə-saŋ-la	mə-saŋ 	 bə-saŋ-la	Variants
4320	Shergaon	tomorrow	mə-saŋ	mə-saŋ		
#
4321	Khispi	tongue	luj	luj		
4322	Duhumbi	tongue	lɔj	lɔj		
4323	Khoina	tongue	laː	laː		
4324	Jerigaon	tongue	lɛː	lɛː		
4325	Khoitam	tongue	lɛː	lɛː		
4326	Rahung	tongue	lɛː	lɛː		
4327	Rupa	tongue	laː-pʰɔ̃ ~ laː-fɔ̃ː	laː-pʰɔ̃ 	 laː-fɔ̃ː	Variants
4328	Shergaon	tongue	laː	laː		
#
4329	Khispi	tooth	ɕin-tuŋ	ɕin-tuŋ		
4330	Duhumbi	tooth	hin-tuŋ	hin-tuŋ		
4331	Khoina	tooth	ny-tʰyŋ	ny-tʰyŋ		
4332	Jerigaon	tooth	nə-tʰyŋ	nə-tʰyŋ		
4333	Khoitam	tooth	nə-tʰyŋ	nə-tʰyŋ		
4334	Rahung	tooth	pʰ-tʰyŋ	pʰ-tʰyŋ		
4336	Shergaon	tooth	nə-tʰuŋ	nə-tʰuŋ		
#
4337	Khispi	trivet	pɛɹ-ʨʰu-du ~ pɛl-ʨʰu-lu	pɛɹ-ʨʰu-du 	 pɛl-ʨʰu-lu	Variants
4338	Duhumbi	trivet	pɛɹ-ʑam-ɕup ~ pɛɹ-ʑam-ʑu	pɛɹ-ʑam-ɕup 	 pɛɹ-ʑam-ʑu	Variants
4339	Khoina	trivet	dy-ʐyː	dy-ʐyː		
4340	Jerigaon	trivet	də-zyː	də-zyː		
4341	Khoitam	trivet	ʨĩ(ŋ)-zyː	ʨĩ-zyː		
4342	Rahung	trivet	ʨĩ(ŋ)-zyː	ʨĩ-zyː		
4343	Rupa	trivet	zə-zyː	zə-zyː		
4344	Shergaon	trivet	ʨi-zi	ʨi-zi		
#
4347	Khoina	trunk (tree)	hiŋ la-tʰyŋ	hiŋ la-tʰyŋ		
4348	Jerigaon	trunk (tree)	hiŋ lə-tʰyŋ	hiŋ lə-tʰyŋ		
4349	Khoitam	trunk (tree)	hiŋ lə-tʰyŋ	hiŋ lə-tʰyŋ		
4350	Rahung	trunk (tree)	hiŋ la-tʰyŋ	hiŋ la-tʰyŋ		
4351	Rupa	trunk (tree)	hiŋ-tʰyŋ	hiŋ-tʰyŋ		
#
4353	Khispi	tuber	ʥa	ʥa		
4354	Duhumbi	tuber	ʥa	ʥa		
4355	Khoina	tuber	ʥuː	ʥuː		
4356	Jerigaon	tuber	ʥuː	ʥuː		
4357	Khoitam	tuber	ʥuː	ʥuː		
